"time","V","Vadj","D","rho","I","S","normPW"
"2010-09-02 11:00:00",8.7,8.58671537164595,156.3,1.15470460649083,0.0597701149425287,0.375205326120044,60.4242424242424
"2010-09-02 11:10:00",8.5,8.38915461617035,159.8,1.15463647619049,0.0788235294117647,0.364181064044477,60.2181818181818
"2010-09-02 11:20:00",8.6,8.48764869062596,162.9,1.15455409776474,0.0744186046511628,0.572243606860455,63.6727272727273
"2010-09-02 11:30:00",9.3,9.17734016583812,164.3,1.15411503030806,0.0752688172043011,0.452319647254624,72.4424242424242
"2010-09-02 11:40:00",10,9.86725862970462,164.9,1.15381714751944,0.085,0.381574800897403,83.4121212121212
"2010-09-02 11:50:00",9.4,9.27622758603352,167.1,1.15419205116035,0.154255319148936,0.385385650593053,81.6424242424242
"2010-09-02 12:00:00",8.7,8.58823505582243,171.9,1.15531779680572,0.263218390804598,0.32914300989796,74.2909090909091
"2010-09-02 12:10:00",7.9,7.79919652151502,174,1.15562192089493,0.231645569620253,0.347422982916815,64.2484848484848
"2010-09-02 12:20:00",7.6,7.50297314595529,166.8,1.15559819149203,0.219736842105263,0.428382333424853,59.4666666666667
"2010-09-02 12:30:00",6.9,6.81175402380617,169.1,1.15551889870748,0.205797101449275,0.460599528558585,41.6242424242424
"2010-09-02 12:40:00",7.5,7.40295996588468,170.8,1.15499436755343,0.112,0.422901690618038,49.6787878787879
"2010-09-02 12:50:00",6.5,6.41533246115581,172.1,1.15468862441808,0.107692307692308,0.474245463018219,31.6727272727273
"2010-09-02 13:00:00",6.9,6.81040058445273,173.6,1.15483025932297,0.149275362318841,0.449672388814583,40.6727272727273
"2010-09-02 13:10:00",7,6.908254740015,178.2,1.15440544136486,0.0928571428571429,0.420484155111911,37.8
"2010-09-02 13:20:00",7.7,7.59832898941495,188.8,1.15406311097145,0.116883116883117,0.524889457123006,45.1757575757576
"2010-09-02 13:30:00",7.8,7.69691305984728,190.7,1.15402014260613,0.0717948717948718,0.512241965084687,46.5939393939394
"2010-09-02 13:40:00",7.9,7.79514946536882,188.5,1.15382387400131,0.117721518987342,0.572219210071323,48.6424242424242
"2010-09-02 13:50:00",7.6,7.4980500243378,188.9,1.15332492534563,0.0868421052631579,0.49101386394196,43.6121212121212
"2010-09-02 14:00:00",7.5,7.3985433331893,185.9,1.15292837916655,0.176,0.403194718713005,42.1090909090909
"2010-09-02 14:10:00",8.2,8.08727571098914,183.6,1.15215960566629,0.1,0.362054467363925,54.5151515151515
"2010-09-02 14:20:00",8.7,8.57899005173108,181.9,1.15159080606996,0.13448275862069,0.370548508922891,62.2
"2010-09-02 14:30:00",8.8,8.67695938813331,191,1.15133612626659,0.159090909090909,0.458937782164576,58.3636363636364
"2010-09-02 14:40:00",8.8,8.67554872452691,197.7,1.15077467938183,0.197727272727273,0.380691934312636,61.4
"2010-09-02 14:50:00",9.6,9.46349844316549,199.1,1.15050603230576,0.0854166666666667,0.378002162796183,72.3151515151515
"2010-09-02 15:00:00",8.6,8.47772003800027,202.3,1.15050712449457,0.163953488372093,0.377844492324987,54.2909090909091
"2010-09-02 15:10:00",9.5,9.36448404601012,201.1,1.15034524214354,0.14,0.371279928437114,68.0121212121212
"2010-09-02 15:20:00",9.4,9.26485648927511,204.3,1.14995271541811,0.141489361702128,0.407334866108531,66.3030303030303
"2010-09-02 15:30:00",8.9,8.770726542762,204.8,1.14943428251133,0.138202247191011,0.404978123114847,63.1575757575758
"2010-09-02 15:40:00",7.4,7.29155852597059,201.6,1.1489824444136,0.224324324324324,0.403966403642484,39.7454545454545
"2010-09-02 15:50:00",8.4,8.27604271024742,195.1,1.14862368088772,0.197619047619048,0.365881818573568,55.2242424242424
"2010-09-02 16:00:00",9.1,8.96599428374171,194.6,1.1487318170858,0.0824175824175824,0.391063902902757,62.6424242424242
"2010-09-02 16:10:00",8.7,8.57239567482049,200.4,1.14893728111951,0.0770114942528736,0.45546279769161,55.0909090909091
"2010-09-02 16:20:00",8.5,8.3758025733209,209.8,1.14913214385844,0.192941176470588,0.334015783267086,51.830303030303
"2010-09-02 16:30:00",8.3,8.178333356945,213.9,1.14896712775315,0.0927710843373494,0.252684656107017,50.2787878787879
