electrical_capacity,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,data_source,nuts_1_region,nuts_2_region,nuts_3_region,lon,lat,municipality,municipality_code,postcode,address,commissioning_date,hub_height,rotor_diameter,model,gsrn_id,dso,manufacturer
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.77614200367097,55.03779825021513,Tønder,550.0,,Borg 150,1997-12-12,45.0,44.0,V 44-600 ,570715000000046848,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.33207691701451,56.53590820640338,Norddjurs,707.0,,Tørslev By. Estruplund 6h,1997-12-12,46.0,48.0,NM 1800-600/150  ,570715000000019776,,NEG Micon
0.55,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.54515633722993,54.80778651128322,Guldborgsund,376.0,,Krårup By Våbensted 1,1997-12-12,42.3,41.1,NTK 550/41-NEG Micon,570714700000006464,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.36549454384026,56.51277914956393,Norddjurs,707.0,,"Hevring By, Ørsted 10a",1997-12-16,45.0,48.0,NM 1800-750/175  ,570715000000019648,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.36296197602983,56.51415761361486,Norddjurs,707.0,,"Hevring By, Ørsted 12b",1997-12-16,45.0,48.0,NM 750-200/48,570715000000019648,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.36046238125555,56.5155315303589,Norddjurs,707.0,,"Hevring By, Ørsted 25a",1997-12-16,45.0,48.0,NM 1800-750/175  ,570715000000019648,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.35759447690399,56.51373262130933,Norddjurs,707.0,,"Hevring By, Ørsted 2b",1997-12-16,45.0,48.0,NM 1800-750/175  ,570715000000019712,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.36799279559264,56.51139597862544,Norddjurs,707.0,,"Hevring By, Ørsted 19b",1997-12-16,45.0,48.0,NM 48/750,570715000000019712,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.36003052499218,56.51238623335117,Norddjurs,707.0,,"Hevring By, Ørsted 12m",1997-12-16,45.0,48.0,NM 1800-750/175  ,570715000000019712,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.36249418847514,56.51104883800581,Norddjurs,707.0,,"Hevring By, Ørsted 11m",1997-12-16,45.0,48.0,NM 48/750,570715000000019712,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.21587783845698,57.04999058430796,Ålborg,851.0,,"Gåser By, Ø. Hassing 24b",1997-12-16,46.0,48.0,NM 1800-600,570715000000013440,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.32613261943104,56.74212732029223,Vesthimmerlands,820.0,,Svingelbjerg by 10aa,1997-12-17,45.0,44.0,V 44-600 ,570715000000010048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.33394883838943,56.74134362640574,Vesthimmerlands,820.0,,Svingelbjerg by 10ac,1997-12-17,45.0,44.0,V 44-600 ,570715000000010048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.32904514621994,56.73982742036754,Vesthimmerlands,820.0,,Svingelbjerg by 10æ,1997-12-17,45.0,44.0,V 44-600 ,570715000000010048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.33003136939042,56.74174485780368,Vesthimmerlands,820.0,,Svingelbjerg by 10ab,1997-12-17,45.0,44.0,V 44-600 ,570715000000010048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.33297829506691,56.7394275252613,Vesthimmerlands,820.0,,Svingelbjerg by 10a,1997-12-17,45.0,44.0,V 44-600 ,570715000000010048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.32515984311168,56.74021179381298,Vesthimmerlands,820.0,,Svingelbjerg by 10ø,1997-12-17,45.0,44.0,V 44-600 ,570715000000010048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.06886840163576,55.24942113802135,Haderslev,510.0,,Kastrup 450,1997-12-18,46.0,48.0,NM 1800-600/150  ,570715000000045760,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.65230314290912,57.12147532440522,Jammerbugt,849.0,,Røgild by Brovst 4a,1997-12-18,45.0,44.0,V 44-600 ,570715000000001088,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,12.19624375532159,55.33963796915133,Stevns,336.0,,"Lille Linde, Hårlev 6n",1997-12-22,46.0,48.0,M 1800-600/150  ,570714700000011008,,Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,9.51899585249064,56.9837868699213,Ålborg,851.0,,Lundgårde 2i,1997-12-22,42.0,44.0,NM 750-175/44,570715000000009856,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.42454666521515,55.46345196802243,Slagelse,330.0,,"Tyvelse By, Sorterup 3i",1997-12-23,50.0,48.0,NM 750-1800,570714700000005376,,NEG Micon
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,10.41613641573102,55.53450077044671,Nordfyns,480.0,,"Ørritslevgård, Otterup 1a",1997-12-23,50.0,47.0,V 47-660 ,570715000000053568,,Vestas Wind Systems A/S
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.426840032714,55.46120716446352,Slagelse,330.0,,"Tyvelse By, Sorterup 3g",1997-12-23,50.0,48.0,NM 750-1800,570714700000005440,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.21912666997862,57.05704712446443,Ålborg,851.0,,"Gåser By, Ø. Hassing 5",1997-12-25,46.0,48.0,NM 1800-600,570715000000013440,,NEG Micon
0.15,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.32072262618473,55.74532233142612,Vejle,630.0,,Sødover 9a m.fl,1997-12-29,40.0,27.0,N 27/150,570715000000027072,,Nordex
0.004,Renewable energy,Solar,,Photovoltaics,Energinet.dk,DK0,DK04,DK042,9.6113,55.9715,,,8740,,1998-01-01,,,,,131 EnergiMidt Net A/S,
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.08538850678003,54.91272749993571,Lolland,360.0,,"Skovbølle By, Købelev 15a m.f",1998-01-06,35.0,44.0,600   - MK lll,570714700000011008,,BONUS
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.85727955720388,55.14601385422145,Tønder,550.0,,Øster Gasse 8,1998-01-06,46.0,47.0,V 47-660 ,570715000000046848,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.19911598216176,55.79000953560048,Vejle,630.0,,Ringive 4a,1998-01-14,40.5,44.0,V 44-600 ,570715000000025792,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.64124471464616,55.23569050356128,Næstved,370.0,,"Saltø By, Vallensved 3",1998-01-16,44.5,43.0,NTK 600/180-Nordtank,570714700000011136,,Nordtank
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.8762186482838,55.04106624520023,Tønder,550.0,,Kumled 357,1998-01-19,46.0,47.0,V 47,570715000000046784,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.06581286539391,54.90966320343124,Lolland,360.0,,"Højsmarke By, Købelev 16c m.f",1998-01-21,45.0,44.0,V 44-600 ,570714700000011072,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.0684258944987,54.90799639924259,Lolland,360.0,,"Skovbølle By, Købelev 4b",1998-01-21,45.0,44.0,V 44-600 ,570714700000011072,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.38185042645505,55.72602009770537,Kalundborg,326.0,,"Særslev By, Særslev 13a",1998-01-21,44.5,43.0,NTK 600/180-Nordtank,570714700000005440,,Nordtank
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,10.29965532257395,55.26200039304185,Faaborg-Midtfyn,430.0,,"Vejle By, Vejle 12a",1998-01-21,50.0,44.0,V 42-600 ,570715000000053632,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.38139921120091,55.73084516674885,Kalundborg,326.0,,"Særslev By, Særslev 13a",1998-01-21,44.5,43.0,NTK 600/180-Nordtank,570714700000005440,,Nordtank
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.87303038971676,55.0397782704282,Tønder,550.0,,Ellum 555,1998-01-23,46.0,47.0,V 47-660 ,570715000000046784,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.87264629261833,55.04202670787839,Tønder,550.0,,Ellum 248,1998-01-23,0.1,0.1,Ukendt-Ukendt,570715000000046784,,
0.55,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.3475317405162,55.31443181792103,Slagelse,330.0,,Fårdrup By Og Sogn 6a,1998-01-28,35.0,41.0,NTK 550,570714700000011200,,Nordtank
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.06707695463436,54.91110755152481,Lolland,360.0,,"Skovbølle By, Købelev 2",1998-01-29,45.0,44.0,V 44-600 ,570714700000011072,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.06320546634546,54.91133138156619,Lolland,360.0,,"Skovbølle By, Købelev 2",1998-01-29,45.0,44.0,V 44-600 ,570714700000011072,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.06969735649424,54.90943466279087,Lolland,360.0,,Købelev 2a,1998-01-29,45.0,44.0,V 44-600 ,570714700000011072,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.9653663085484,55.13267336425808,Tønder,550.0,,Arrild 24,1998-01-30,45.0,47.0,V 47-660 ,570715000000045760,,Vestas Wind Systems A/S
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.42566424350185,55.4623394073795,Slagelse,330.0,,"Tyvelse By, Sorterup 3h",1998-01-30,50.0,48.0,NM 750-1800,570714700000005440,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,12.19616620371706,55.34099716938386,Stevns,336.0,,Uoplyst 6l,1998-02-01,46.0,48.0,M 1800,570714700000002752,,Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,12.19607997295143,55.34234463864193,Stevns,336.0,,Uoplyst 6l,1998-02-01,46.0,48.0,M 1800,570714700000002752,,Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.09610748455184,54.89471467923072,Lolland,360.0,,Købelev 13a,1998-02-03,35.0,44.0,V 44-600 ,570714700000011136,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,9.93057771004739,55.73310580788117,Hedensted,766.0,,"Klejs By, Rårup 19a",1998-02-04,50.0,47.0,V 47,570715000000025152,,Vestas Wind Systems A/S
0.55,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.2719261732372,54.91521148205994,Lolland,360.0,,Horslunde 14a,1998-02-06,42.3,41.0,NTK 550/41-Nordtank,570714700000011136,,Nordtank
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.91229615795626,56.65412121403075,Skive,779.0,,Oddense 4a,1998-02-06,46.0,44.0,600   - MK lV,570715000000018176,,BONUS
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,9.95956009096488,55.45771724178697,Middelfart,410.0,,"Bubel By, Indslev 5b",1998-02-06,46.0,48.0,NM 1800-600/150  ,570715000000053632,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.91246152821664,56.6525099610553,Skive,779.0,,Oddense 4a,1998-02-06,46.0,44.0,600   - MK lV,570715000000018176,,BONUS
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.85961927402893,56.18944278412782,Herning,657.0,,"Asbjerg By, Sinding 5a",1998-02-09,45.0,44.0,600   - MK lV,570715000000044544,,BONUS
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,10.762563529091,54.92078671866386,Langeland,482.0,,"Torpe By, Skrøbelev 24b",1998-02-09,50.0,44.0,V 44-600 ,570715000000051648,,Vestas Wind Systems A/S
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.89726043875982,54.96382046873601,Tønder,550.0,,Ll. Emmerske 160,1998-02-09,46.0,0.1,Ukendt-NEG Micon,570715000000046912,,NEG Micon
0.55,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.34694424646601,55.31573720117263,Slagelse,330.0,,Fårdrup By Og Sogn 6a,1998-02-10,35.0,41.0,NTK 550,570714700000011712,,Nordtank
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.23765688645802,55.80594070837883,Vejle,630.0,,Farre by 14,1998-02-12,40.0,43.0,N 43/600,570715000000025792,,Nordex
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.21765177090291,55.02273248445608,Aabenraa,580.0,,Kassø 4,1998-02-13,45.0,47.0,V 47-660 ,570715000000050048,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.093066399891,55.26580075287786,Haderslev,510.0,,Gram 14,1998-02-16,46.0,48.0,NM 600,570715000000045952,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.09345137291755,55.26414541138622,Haderslev,510.0,,Gram 14,1998-02-16,46.0,48.0,NM 600,570715000000045888,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.08178517248641,54.89798871920397,Lolland,360.0,,Købelev 10b,1998-02-19,35.0,42.0,150/30 kW,570714700000011136,,BONUS
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,10.16860852062472,55.49938785061509,Nordfyns,480.0,,"Hemmerslev By, Særslev 5p",1998-02-19,50.0,44.0,600   - MK lV,570715000000053632,,BONUS
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,10.16872699018918,55.49668506311524,Nordfyns,480.0,,"Hemmeslev By, Særslev 6a",1998-02-19,45.0,44.0,600   - MK lV,570715000000053632,,BONUS
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.54728320961096,55.20447167632902,Næstved,370.0,,"Spjellerup, Marvede 10a",1998-02-27,46.0,44.0,M 1500-750/175  ,570714700000011136,,Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.54684640824389,55.20578837256712,Næstved,370.0,,"Spjellerup, Marvede 10b",1998-02-27,46.0,44.0,M 1500-750/175  ,570714700000011136,,Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.16299655671056,56.30654934437386,Favrskov,710.0,,"Røved by, Ødum 20m",1998-02-27,46.0,48.0,NM 1800,570715000000022720,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.16367518864535,56.30817396512703,Favrskov,710.0,,"Røved by, Ødum 20l",1998-02-27,46.0,48.0,NM 1800,570715000000022720,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.16435748932129,56.30979504333464,Favrskov,710.0,,"Røved by, Ødum 20m",1998-02-27,46.0,48.0,NM 1800,570715000000022720,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.90457773029846,54.70792005543297,Guldborgsund,376.0,,Væggerløse 11a,1998-03-04,35.0,42.0,150/30 kW,570714700000011136,,BONUS
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.01612979152546,55.11795309111202,Tønder,550.0,,Roost 101,1998-03-09,45.0,47.0,V 47-660 ,570715000000045824,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.0158439954184,55.11564411216483,Tønder,550.0,,Roost 10,1998-03-09,46.0,47.0,V 47-660 ,570715000000045824,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.90945766246937,55.54417003049901,Vejen,575.0,,Sekær Gde 1b,1998-03-11,44.5,43.0,NTK 600/43-NEG Micon,570715000000034688,,NEG Micon
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,9.30616308293907,55.30831002505496,Haderslev,510.0,,Sommersted 136,1998-03-12,45.0,47.0,V 47-660 ,570715000000050688,,Vestas Wind Systems A/S
0.55,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.34636052000429,55.31704295801201,Slagelse,330.0,,Fårdrup By Og Sogn 6a,1998-03-12,35.0,41.0,NTK 550,570714700000011200,,Nordtank
0.011,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.26199470114415,55.53147665117964,Kalundborg,326.0,,,1998-03-13,18.0,11.0,Gaia 11  ,570714700000011200,,Gaia-Wind Ltd
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.56603254296962,57.73745197526059,Frederikshavn,813.0,,Skagen Markjorder 218a,1998-03-13,45.0,52.0,W 5200-750 ,570715000000002624,,Wind World
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.41631669704643,55.486502030019,Slagelse,330.0,,"Nordrup By, Nordrupvester 6g",1998-03-18,40.0,44.0,NM 1500-750/175  ,570714700000005440,,NEG Micon
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,9.01940618461746,56.42740974889723,Viborg,791.0,,"Vridsted 8f,3f",1998-03-18,50.0,47.0,V 47-660 ,570715000000018240,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,9.02208897721587,56.42149770490929,Viborg,791.0,,"Vridsted 8f,3f",1998-03-18,50.0,47.0,V 47-660 ,570715000000018240,,Vestas Wind Systems A/S
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.78017631929521,55.20822609901422,Tønder,550.0,,Brøns 9,1998-03-19,0.1,0.1,Ukendt-Ukendt,570715000000046848,,
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.77038389165503,55.20906533975709,Tønder,550.0,,Brøns 7,1998-03-19,46.0,44.0,NM 1500-750/175  ,570715000000046848,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.77528210529793,55.2086486069829,Tønder,550.0,,Brøns 352,1998-03-19,46.0,44.0,NM 44/750,570715000000046848,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.78486823461212,55.20782433536911,Tønder,550.0,,Brøns 691,1998-03-19,46.0,44.0,NM 44/750,570715000000046784,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.78084735906121,55.20530025170697,Tønder,550.0,,Brøns 703,1998-03-19,46.0,44.0,NM 44/750,570715000000046784,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.77596941377594,55.20574501209614,Tønder,550.0,,Brøns 9,1998-03-19,46.0,44.0,NM 44/750 46,570715000000046784,,NEG Micon
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.96325764781158,55.39888507594125,Vejen,575.0,,Mejlby 1,1998-03-19,45.0,47.0,V 47-660 ,570715000000046912,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.10696689941672,57.39748333057534,Hjørring,860.0,,"Tårs By, Tårs 39n",1998-03-20,45.0,47.0,V 47-660 ,570715000000003648,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.10399537149056,57.39830167372929,Hjørring,860.0,,"Tårs By, Tårs 2di",1998-03-20,45.0,47.0,V 47-660 ,570715000000003648,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK031,10.7078744839447,54.7378509031808,Langeland,482.0,,"Søndenbro By, Magleby 18a",1998-03-20,45.0,42.0,V 42-600 ,570715000000052032,,Vestas Wind Systems A/S
1.0,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.90944702329055,56.59627015747129,Skive,779.0,,Brøndum 3a,1998-03-23,45.0,54.0,1 MW,570715000000018304,,BONUS
1.0,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.90927925524484,56.59777666497678,Skive,779.0,,Brøndum 3a,1998-03-23,45.0,54.0,1 MW,570715000000018304,,BONUS
1.0,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.90443670576791,56.5957814492504,Skive,779.0,,Brøndum 4l,1998-03-23,45.0,54.0,1 MW,570715000000018240,,BONUS
1.0,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK041,8.9095840336315,56.59474934234022,Skive,779.0,,Brøndum 3a,1998-03-23,45.0,54.0,1 MW,570715000000018304,,BONUS
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.58564363991288,55.602698791068,Varde,573.0,,Rousthøje by 13q,1998-03-27,45.0,44.0,V 44-600 ,570715000000034624,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.10103596459131,57.39911238365286,Hjørring,860.0,,"Tårs By, Tårs 40i",1998-03-30,45.0,47.0,V 47-660 ,570715000000003648,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.09528877593225,57.39895792926963,Hjørring,860.0,,"Tårs By, Tårs 112b",1998-04-01,45.0,47.0,V 47-660 ,570715000000003648,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.10417492374667,57.39650337702189,Hjørring,860.0,,"Tårs By, Tårs 39o",1998-04-02,45.0,47.0,V 47-660 ,570715000000003712,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.09509959504496,57.40074964616544,Hjørring,860.0,,"Tårs By, Tårs 111b",1998-04-02,45.0,47.0,V 47-660 ,570715000000003584,,Vestas Wind Systems A/S
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.22295874248733,55.52410970810186,Kalundborg,326.0,,"Kirke Helsinge By, Kirke Helsinge 22c",1998-04-03,46.0,44.0,NM 1500-750/175  ,570714700000005504,,NEG Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK022,11.22937646085115,55.52309683757179,Kalundborg,326.0,,"Rye By, Gørlev 12i",1998-04-03,46.0,44.0,NM 1500-750/175  ,570714700000005504,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK021,11.89413781540287,55.63793010188481,Lejre,350.0,,"Kirke Såby By, Kirke Såby 57f",1998-04-06,46.0,48.0,M 600/150/48,570714700000004736,,Micon
0.75,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK04,DK042,10.33250022593517,56.53797868997083,Norddjurs,707.0,,Tørslev By. Estruplund 5e,1998-04-06,46.0,48.2,NM 1800-750/200  ,570715000000019776,,NEG Micon
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK021,11.89475224961745,55.63969401662143,Lejre,350.0,,"Torkilstrup By, Kirke Såby 1d",1998-04-06,46.0,48.0,M 600/150/48,570714700000004736,,Micon
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.10120524180363,57.39732163838139,Hjørring,860.0,,"Tårs By, Tårs 40k",1998-04-06,45.0,47.0,V 47-660 ,570715000000003712,,Vestas Wind Systems A/S
0.6,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK02,DK021,11.8953839236536,55.64145383573249,Lejre,350.0,,"Torkilstrup By, Kirke Såby 1f",1998-04-06,46.0,48.0,M 600/150/48,570714700000004736,,Micon
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK03,DK032,8.85181520355861,55.14637702724964,Tønder,550.0,,"Ø. Gasse, Skærbæk 7",1998-04-07,45.0,47.0,V 47-660 ,570715000000046912,,Vestas Wind Systems A/S
0.66,Renewable energy,Wind,,Onshore,Energistyrelsen,DK0,DK05,DK050,10.09824253488351,57.39813824091247,Hjørring,860.0,,"Tårs By, Tårs 113b",1998-04-08,45.0,47.0,V 47-660 ,570715000000003648,,Vestas Wind Systems A/S
