lat,lon,Band1
42.20833333333333,-80.79166666666667,0.0
42.20833333333333,-80.70833333333333,0.0
42.20833333333333,-80.625,0.0
42.20833333333333,-80.54166666666667,0.0
42.20833333333333,-80.45833333333334,0.0
42.20833333333333,-80.375,0.0
42.20833333333333,-80.29166666666667,0.0
42.20833333333333,-80.20833333333334,0.0
42.20833333333333,-80.125,0.0
42.20833333333333,-80.04166666666667,0.0
42.20833333333333,-79.95833333333334,0.0
42.20833333333333,-79.875,0.0
42.20833333333333,-79.79166666666667,0.0
42.20833333333333,-79.70833333333334,0.0
42.20833333333333,-79.625,0.0
42.20833333333333,-79.54166666666667,0.0
42.20833333333333,-79.45833333333334,0.0
42.20833333333333,-79.375,0.0
42.20833333333333,-79.29166666666667,0.0
42.20833333333333,-79.20833333333334,0.0
42.20833333333333,-79.125,0.0
42.20833333333333,-79.04166666666667,0.0
42.20833333333333,-78.95833333333334,0.0
42.20833333333333,-78.875,0.0
42.20833333333333,-78.79166666666667,0.0
42.20833333333333,-78.70833333333334,0.0
42.20833333333333,-78.625,0.0
42.20833333333333,-78.54166666666667,0.0
42.20833333333333,-78.45833333333334,0.0
42.20833333333333,-78.375,0.0
42.20833333333333,-78.29166666666667,0.0
42.20833333333333,-78.20833333333334,0.0
42.20833333333333,-78.125,0.0
42.20833333333333,-78.04166666666667,0.0
42.20833333333333,-77.95833333333334,0.0
42.20833333333333,-77.875,0.0
42.20833333333333,-77.79166666666667,0.0
42.20833333333333,-77.70833333333334,0.0
42.20833333333333,-77.625,0.0
42.20833333333333,-77.54166666666667,0.0
42.20833333333333,-77.45833333333334,0.0
42.20833333333333,-77.375,0.0
42.20833333333333,-77.29166666666667,0.0
42.20833333333333,-77.20833333333334,0.0
42.20833333333333,-77.12500000000001,0.0
42.20833333333333,-77.04166666666667,0.0
42.20833333333333,-76.95833333333334,0.0
42.20833333333333,-76.87500000000001,0.0
42.20833333333333,-76.79166666666667,0.0
42.20833333333333,-76.70833333333334,0.0
42.20833333333333,-76.62500000000001,0.0
42.20833333333333,-76.54166666666667,0.0
42.20833333333333,-76.45833333333334,0.0
42.20833333333333,-76.37500000000001,0.0
42.20833333333333,-76.29166666666667,0.0
42.20833333333333,-76.20833333333334,0.0
42.20833333333333,-76.12500000000001,0.0
42.20833333333333,-76.04166666666667,0.0
42.29166666666666,-81.95833333333333,5.687617
42.29166666666666,-81.875,5.680568
42.29166666666666,-81.79166666666667,5.6738243
42.29166666666666,-81.70833333333333,5.6676226
42.29166666666666,-81.625,5.6602154
42.29166666666666,-81.54166666666667,5.6543083
42.29166666666666,-81.45833333333333,5.6501737
42.29166666666666,-81.375,5.645619
42.29166666666666,-81.29166666666667,5.639298
42.29166666666666,-81.20833333333333,5.6302414
42.29166666666666,-81.125,5.6213155
42.29166666666666,-81.04166666666667,5.6130376
42.29166666666666,-80.95833333333333,5.6036906
42.29166666666666,-80.875,5.594773
42.29166666666666,-80.79166666666667,5.5865364
42.29166666666666,-80.70833333333333,5.5767384
42.29166666666666,-80.625,5.5673285
42.29166666666666,-80.54166666666667,5.5589094
42.29166666666666,-80.45833333333334,5.5501404
42.29166666666666,-80.375,0.0
42.29166666666666,-80.29166666666667,0.0
42.29166666666666,-80.20833333333334,0.0
42.29166666666666,-80.125,0.0
42.29166666666666,-80.04166666666667,0.0
42.29166666666666,-79.95833333333334,0.0
42.29166666666666,-79.875,0.0
42.29166666666666,-79.79166666666667,0.0
42.29166666666666,-79.70833333333334,0.0
42.29166666666666,-79.625,0.0
42.29166666666666,-79.54166666666667,0.0
42.29166666666666,-79.45833333333334,0.0
42.29166666666666,-79.375,0.0
42.29166666666666,-79.29166666666667,0.0
42.29166666666666,-79.20833333333334,0.0
42.29166666666666,-79.125,0.0
42.29166666666666,-79.04166666666667,0.0
42.29166666666666,-78.95833333333334,0.0
42.29166666666666,-78.875,0.0
42.29166666666666,-78.79166666666667,0.0
42.29166666666666,-78.70833333333334,0.0
42.29166666666666,-78.625,0.0
42.29166666666666,-78.54166666666667,0.0
42.29166666666666,-78.45833333333334,0.0
42.29166666666666,-78.375,0.0
42.29166666666666,-78.29166666666667,0.0
42.29166666666666,-78.20833333333334,0.0
42.29166666666666,-78.125,0.0
42.29166666666666,-78.04166666666667,0.0
42.29166666666666,-77.95833333333334,0.0
42.29166666666666,-77.875,0.0
42.29166666666666,-77.79166666666667,0.0
42.29166666666666,-77.70833333333334,0.0
42.29166666666666,-77.625,0.0
42.29166666666666,-77.54166666666667,0.0
42.29166666666666,-77.45833333333334,0.0
42.29166666666666,-77.375,0.0
42.29166666666666,-77.29166666666667,0.0
42.29166666666666,-77.20833333333334,0.0
42.29166666666666,-77.12500000000001,0.0
42.29166666666666,-77.04166666666667,0.0
42.29166666666666,-76.95833333333334,0.0
42.29166666666666,-76.87500000000001,0.0
42.29166666666666,-76.79166666666667,0.0
42.29166666666666,-76.70833333333334,0.0
42.29166666666666,-76.62500000000001,0.0
42.29166666666666,-76.54166666666667,0.0
42.29166666666666,-76.45833333333334,0.0
42.29166666666666,-76.37500000000001,0.0
42.29166666666666,-76.29166666666667,0.0
42.29166666666666,-76.20833333333334,0.0
42.29166666666666,-76.12500000000001,0.0
42.29166666666666,-76.04166666666667,0.0
42.37499999999999,-81.95833333333333,5.705095
42.37499999999999,-81.875,5.697341
42.37499999999999,-81.79166666666667,5.6881995
42.37499999999999,-81.70833333333333,5.6801066
42.37499999999999,-81.625,5.6718054
42.37499999999999,-81.54166666666667,5.664781
42.37499999999999,-81.45833333333333,5.659707
42.37499999999999,-81.375,5.655238
42.37499999999999,-81.29166666666667,5.6462255
42.37499999999999,-81.20833333333333,5.636054
42.37499999999999,-81.125,5.627137
42.37499999999999,-81.04166666666667,5.618014
42.37499999999999,-80.95833333333333,5.6084676
42.37499999999999,-80.875,5.598996
42.37499999999999,-80.79166666666667,5.58922
42.37499999999999,-80.70833333333333,5.5793247
42.37499999999999,-80.625,5.5697856
42.37499999999999,-80.54166666666667,5.5627503
42.37499999999999,-80.45833333333334,5.5548024
42.37499999999999,-80.375,5.5471816
42.37499999999999,-80.29166666666667,5.5406876
42.37499999999999,-80.20833333333334,5.5384398
42.37499999999999,-80.125,5.5354795
42.37499999999999,-80.04166666666667,5.533004
42.37499999999999,-79.95833333333334,0.0
42.37499999999999,-79.875,0.0
42.37499999999999,-79.79166666666667,0.0
42.37499999999999,-79.70833333333334,0.0
42.37499999999999,-79.625,0.0
42.37499999999999,-79.54166666666667,0.0
42.37499999999999,-79.45833333333334,0.0
42.37499999999999,-79.375,0.0
42.37499999999999,-79.29166666666667,0.0
42.37499999999999,-79.20833333333334,0.0
42.37499999999999,-79.125,0.0
42.37499999999999,-79.04166666666667,0.0
42.37499999999999,-78.95833333333334,0.0
42.37499999999999,-78.875,0.0
42.37499999999999,-78.79166666666667,0.0
42.37499999999999,-78.70833333333334,0.0
42.37499999999999,-78.625,0.0
42.37499999999999,-78.54166666666667,0.0
42.37499999999999,-78.45833333333334,0.0
42.37499999999999,-78.375,0.0
42.37499999999999,-78.29166666666667,0.0
42.37499999999999,-78.20833333333334,0.0
42.37499999999999,-78.125,0.0
42.37499999999999,-78.04166666666667,0.0
42.37499999999999,-77.95833333333334,0.0
42.37499999999999,-77.875,0.0
42.37499999999999,-77.79166666666667,0.0
42.37499999999999,-77.70833333333334,0.0
42.37499999999999,-77.625,0.0
42.37499999999999,-77.54166666666667,0.0
42.37499999999999,-77.45833333333334,0.0
42.37499999999999,-77.375,0.0
42.37499999999999,-77.29166666666667,0.0
42.37499999999999,-77.20833333333334,0.0
42.37499999999999,-77.12500000000001,0.0
42.37499999999999,-77.04166666666667,0.0
42.37499999999999,-76.95833333333334,0.0
42.37499999999999,-76.87500000000001,0.0
42.37499999999999,-76.79166666666667,0.0
42.37499999999999,-76.70833333333334,0.0
42.37499999999999,-76.62500000000001,0.0
42.37499999999999,-76.54166666666667,0.0
42.37499999999999,-76.45833333333334,0.0
42.37499999999999,-76.37500000000001,0.0
42.37499999999999,-76.29166666666667,0.0
42.37499999999999,-76.20833333333334,0.0
42.37499999999999,-76.12500000000001,0.0
42.37499999999999,-76.04166666666667,0.0
42.45833333333333,-81.95833333333333,5.7181516
42.45833333333333,-81.875,5.714496
42.45833333333333,-81.79166666666667,5.7040944
42.45833333333333,-81.70833333333333,5.6930075
42.45833333333333,-81.625,5.6843157
42.45833333333333,-81.54166666666667,5.676463
42.45833333333333,-81.45833333333333,5.6710777
42.45833333333333,-81.375,5.6635833
42.45833333333333,-81.29166666666667,5.652766
42.45833333333333,-81.20833333333333,5.642549
42.45833333333333,-81.125,5.6330514
42.45833333333333,-81.04166666666667,5.622914
42.45833333333333,-80.95833333333333,5.6131964
42.45833333333333,-80.875,5.60336
42.45833333333333,-80.79166666666667,5.592991
42.45833333333333,-80.70833333333333,5.582745
42.45833333333333,-80.625,5.572492
42.45833333333333,-80.54166666666667,5.565467
42.45833333333333,-80.45833333333334,5.558038
42.45833333333333,-80.375,5.5515084
42.45833333333333,-80.29166666666667,5.5480933
42.45833333333333,-80.20833333333334,5.5447884
42.45833333333333,-80.125,5.541751
42.45833333333333,-80.04166666666667,5.5391207
42.45833333333333,-79.95833333333334,5.53712
42.45833333333333,-79.875,5.5355983
42.45833333333333,-79.79166666666667,5.5333505
42.45833333333333,-79.70833333333334,0.0
42.45833333333333,-79.625,0.0
42.45833333333333,-79.54166666666667,0.0
42.45833333333333,-79.45833333333334,0.0
42.45833333333333,-79.375,0.0
42.45833333333333,-79.29166666666667,0.0
42.45833333333333,-79.20833333333334,0.0
42.45833333333333,-79.125,0.0
42.45833333333333,-79.04166666666667,0.0
42.45833333333333,-78.95833333333334,0.0
42.45833333333333,-78.875,0.0
42.45833333333333,-78.79166666666667,0.0
42.45833333333333,-78.70833333333334,0.0
42.45833333333333,-78.625,0.0
42.45833333333333,-78.54166666666667,0.0
42.45833333333333,-78.45833333333334,0.0
42.45833333333333,-78.375,0.0
42.45833333333333,-78.29166666666667,0.0
42.45833333333333,-78.20833333333334,0.0
42.45833333333333,-78.125,0.0
42.45833333333333,-78.04166666666667,0.0
42.45833333333333,-77.95833333333334,0.0
42.45833333333333,-77.875,0.0
42.45833333333333,-77.79166666666667,0.0
42.45833333333333,-77.70833333333334,0.0
42.45833333333333,-77.625,0.0
42.45833333333333,-77.54166666666667,0.0
42.45833333333333,-77.45833333333334,0.0
42.45833333333333,-77.375,0.0
42.45833333333333,-77.29166666666667,0.0
42.45833333333333,-77.20833333333334,0.0
42.45833333333333,-77.12500000000001,0.0
42.45833333333333,-77.04166666666667,0.0
42.45833333333333,-76.95833333333334,0.0
42.45833333333333,-76.87500000000001,0.0
42.45833333333333,-76.79166666666667,0.0
42.45833333333333,-76.70833333333334,0.0
42.45833333333333,-76.62500000000001,0.0
42.45833333333333,-76.54166666666667,0.0
42.45833333333333,-76.45833333333334,0.0
42.45833333333333,-76.37500000000001,0.0
42.45833333333333,-76.29166666666667,0.0
42.45833333333333,-76.20833333333334,0.0
42.45833333333333,-76.12500000000001,0.0
42.45833333333333,-76.04166666666667,0.0
42.54166666666666,-81.95833333333333,5.725615
42.54166666666666,-81.875,5.7198987
42.54166666666666,-81.79166666666667,5.7129126
42.54166666666666,-81.70833333333333,5.7042575
42.54166666666666,-81.625,5.6960945
42.54166666666666,-81.54166666666667,5.6878996
42.54166666666666,-81.45833333333333,5.6818247
42.54166666666666,-81.375,5.6717544
42.54166666666666,-81.29166666666667,5.66066
42.54166666666666,-81.20833333333333,5.6499004
42.54166666666666,-81.125,5.639049
42.54166666666666,-81.04166666666667,5.628251
42.54166666666666,-80.95833333333333,5.61804
42.54166666666666,-80.875,5.6081924
42.54166666666666,-80.79166666666667,5.597071
42.54166666666666,-80.70833333333333,5.5867586
42.54166666666666,-80.625,5.57618
42.54166666666666,-80.54166666666667,5.5698824
42.54166666666666,-80.45833333333334,5.5632687
42.54166666666666,-80.375,5.559896
42.54166666666666,-80.29166666666667,5.5554867
42.54166666666666,-80.20833333333334,5.552131
42.54166666666666,-80.125,5.548401
42.54166666666666,-80.04166666666667,5.5449123
42.54166666666666,-79.95833333333334,5.5432897
42.54166666666666,-79.875,5.541952
42.54166666666666,-79.79166666666667,5.5409985
42.54166666666666,-79.70833333333334,5.539792
42.54166666666666,-79.625,5.5378695
42.54166666666666,-79.54166666666667,5.5335484
42.54166666666666,-79.45833333333334,0.0
42.54166666666666,-79.375,0.0
42.54166666666666,-79.29166666666667,0.0
42.54166666666666,-79.20833333333334,0.0
42.54166666666666,-79.125,0.0
42.54166666666666,-79.04166666666667,0.0
42.54166666666666,-78.95833333333334,0.0
42.54166666666666,-78.875,0.0
42.54166666666666,-78.79166666666667,0.0
42.54166666666666,-78.70833333333334,0.0
42.54166666666666,-78.625,0.0
42.54166666666666,-78.54166666666667,0.0
42.54166666666666,-78.45833333333334,0.0
42.54166666666666,-78.375,0.0
42.54166666666666,-78.29166666666667,0.0
42.54166666666666,-78.20833333333334,0.0
42.54166666666666,-78.125,0.0
42.54166666666666,-78.04166666666667,0.0
42.54166666666666,-77.95833333333334,0.0
42.54166666666666,-77.875,0.0
42.54166666666666,-77.79166666666667,0.0
42.54166666666666,-77.70833333333334,0.0
42.54166666666666,-77.625,0.0
42.54166666666666,-77.54166666666667,0.0
42.54166666666666,-77.45833333333334,0.0
42.54166666666666,-77.375,0.0
42.54166666666666,-77.29166666666667,0.0
42.54166666666666,-77.20833333333334,0.0
42.54166666666666,-77.12500000000001,0.0
42.54166666666666,-77.04166666666667,0.0
42.54166666666666,-76.95833333333334,0.0
42.54166666666666,-76.87500000000001,0.0
42.54166666666666,-76.79166666666667,0.0
42.54166666666666,-76.70833333333334,0.0
42.54166666666666,-76.62500000000001,0.0
42.54166666666666,-76.54166666666667,0.0
42.54166666666666,-76.45833333333334,0.0
42.54166666666666,-76.37500000000001,0.0
42.54166666666666,-76.29166666666667,0.0
42.54166666666666,-76.20833333333334,0.0
42.54166666666666,-76.12500000000001,0.0
42.54166666666666,-76.04166666666667,0.0
42.62499999999999,-81.95833333333333,5.7318015
42.62499999999999,-81.875,5.726574
42.62499999999999,-81.79166666666667,5.7199087
42.62499999999999,-81.70833333333333,5.713028
42.62499999999999,-81.625,5.7063417
42.62499999999999,-81.54166666666667,5.699398
42.62499999999999,-81.45833333333333,5.692243
42.62499999999999,-81.375,5.6799726
42.62499999999999,-81.29166666666667,5.668339
42.62499999999999,-81.20833333333333,5.656433
42.62499999999999,-81.125,5.6453114
42.62499999999999,-81.04166666666667,5.6347003
42.62499999999999,-80.95833333333333,5.624029
42.62499999999999,-80.875,5.613418
42.62499999999999,-80.79166666666667,5.6026983
42.62499999999999,-80.70833333333333,5.592555
42.62499999999999,-80.625,5.5819416
42.62499999999999,-80.54166666666667,5.5768995
42.62499999999999,-80.45833333333334,5.5730577
42.62499999999999,-80.375,5.568992
42.62499999999999,-80.29166666666667,5.5647297
42.62499999999999,-80.20833333333334,5.5606303
42.62499999999999,-80.125,5.5568614
42.62499999999999,-80.04166666666667,5.553786
42.62499999999999,-79.95833333333334,5.5513062
42.62499999999999,-79.875,5.549375
42.62499999999999,-79.79166666666667,5.548128
42.62499999999999,-79.70833333333334,5.5460186
42.62499999999999,-79.625,5.5446534
42.62499999999999,-79.54166666666667,5.543005
42.62499999999999,-79.45833333333334,5.541481
42.62499999999999,-79.375,5.5393267
42.62499999999999,-79.29166666666667,0.0
42.62499999999999,-79.20833333333334,0.0
42.62499999999999,-79.125,0.0
42.62499999999999,-79.04166666666667,0.0
42.62499999999999,-78.95833333333334,0.0
42.62499999999999,-78.875,0.0
42.62499999999999,-78.79166666666667,0.0
42.62499999999999,-78.70833333333334,0.0
42.62499999999999,-78.625,0.0
42.62499999999999,-78.54166666666667,0.0
42.62499999999999,-78.45833333333334,0.0
42.62499999999999,-78.375,0.0
42.62499999999999,-78.29166666666667,0.0
42.62499999999999,-78.20833333333334,0.0
42.62499999999999,-78.125,0.0
42.62499999999999,-78.04166666666667,0.0
42.62499999999999,-77.95833333333334,0.0
42.62499999999999,-77.875,0.0
42.62499999999999,-77.79166666666667,0.0
42.62499999999999,-77.70833333333334,0.0
42.62499999999999,-77.625,0.0
42.62499999999999,-77.54166666666667,0.0
42.62499999999999,-77.45833333333334,0.0
42.62499999999999,-77.375,0.0
42.62499999999999,-77.29166666666667,0.0
42.62499999999999,-77.20833333333334,0.0
42.62499999999999,-77.12500000000001,0.0
42.62499999999999,-77.04166666666667,0.0
42.62499999999999,-76.95833333333334,0.0
42.62499999999999,-76.87500000000001,0.0
42.62499999999999,-76.79166666666667,0.0
42.62499999999999,-76.70833333333334,0.0
42.62499999999999,-76.62500000000001,0.0
42.62499999999999,-76.54166666666667,0.0
42.62499999999999,-76.45833333333334,0.0
42.62499999999999,-76.37500000000001,0.0
42.62499999999999,-76.29166666666667,0.0
42.62499999999999,-76.20833333333334,0.0
42.62499999999999,-76.12500000000001,0.0
42.62499999999999,-76.04166666666667,0.0
42.70833333333333,-81.95833333333333,5.737333
42.70833333333333,-81.875,5.7331
42.70833333333333,-81.79166666666667,5.727261
42.70833333333333,-81.70833333333333,5.7214284
42.70833333333333,-81.625,5.71452
42.70833333333333,-81.54166666666667,5.7085814
42.70833333333333,-81.45833333333333,5.6999855
42.70833333333333,-81.375,5.6878943
42.70833333333333,-81.29166666666667,5.6760964
42.70833333333333,-81.20833333333333,5.6652236
42.70833333333333,-81.125,5.654984
42.70833333333333,-81.04166666666667,5.6419673
42.70833333333333,-80.95833333333333,5.631181
42.70833333333333,-80.875,5.6203694
42.70833333333333,-80.79166666666667,5.61003
42.70833333333333,-80.70833333333333,5.599459
42.70833333333333,-80.625,5.5883613
42.70833333333333,-80.54166666666667,5.584988
42.70833333333333,-80.45833333333334,5.5823035
42.70833333333333,-80.375,5.5758944
42.70833333333333,-80.29166666666667,5.5703974
42.70833333333333,-80.20833333333334,5.565884
42.70833333333333,-80.125,5.5624256
42.70833333333333,-80.04166666666667,5.5591645
42.70833333333333,-79.95833333333334,5.5563025
42.70833333333333,-79.875,5.554125
42.70833333333333,-79.79166666666667,5.551948
42.70833333333333,-79.70833333333334,5.55051
42.70833333333333,-79.625,5.548906
42.70833333333333,-79.54166666666667,5.5471125
42.70833333333333,-79.45833333333334,5.545309
42.70833333333333,-79.375,5.5440207
42.70833333333333,-79.29166666666667,5.542446
42.70833333333333,-79.20833333333334,5.5402913
42.70833333333333,-79.125,5.5369263
42.70833333333333,-79.04166666666667,0.0
42.70833333333333,-78.95833333333334,0.0
42.70833333333333,-78.875,0.0
42.70833333333333,-78.79166666666667,0.0
42.70833333333333,-78.70833333333334,0.0
42.70833333333333,-78.625,0.0
42.70833333333333,-78.54166666666667,0.0
42.70833333333333,-78.45833333333334,0.0
42.70833333333333,-78.375,0.0
42.70833333333333,-78.29166666666667,0.0
42.70833333333333,-78.20833333333334,0.0
42.70833333333333,-78.125,0.0
42.70833333333333,-78.04166666666667,0.0
42.70833333333333,-77.95833333333334,0.0
42.70833333333333,-77.875,0.0
42.70833333333333,-77.79166666666667,0.0
42.70833333333333,-77.70833333333334,0.0
42.70833333333333,-77.625,0.0
42.70833333333333,-77.54166666666667,0.0
42.70833333333333,-77.45833333333334,0.0
42.70833333333333,-77.375,0.0
42.70833333333333,-77.29166666666667,0.0
42.70833333333333,-77.20833333333334,0.0
42.70833333333333,-77.12500000000001,0.0
42.70833333333333,-77.04166666666667,0.0
42.70833333333333,-76.95833333333334,0.0
42.70833333333333,-76.87500000000001,0.0
42.70833333333333,-76.79166666666667,0.0
42.70833333333333,-76.70833333333334,0.0
42.70833333333333,-76.62500000000001,0.0
42.70833333333333,-76.54166666666667,0.0
42.70833333333333,-76.45833333333334,0.0
42.70833333333333,-76.37500000000001,0.0
42.70833333333333,-76.29166666666667,0.0
42.70833333333333,-76.20833333333334,0.0
42.70833333333333,-76.12500000000001,0.0
42.70833333333333,-76.04166666666667,0.0
42.791666666666664,-81.95833333333333,5.742989
42.791666666666664,-81.875,5.739257
42.791666666666664,-81.79166666666667,5.734725
42.791666666666664,-81.70833333333333,5.729048
42.791666666666664,-81.625,5.7238097
42.791666666666664,-81.54166666666667,5.7185245
42.791666666666664,-81.45833333333333,5.706691
42.791666666666664,-81.375,5.6960354
42.791666666666664,-81.29166666666667,5.68482
42.791666666666664,-81.20833333333333,5.674058
42.791666666666664,-81.125,5.6618204
42.791666666666664,-81.04166666666667,5.6493096
42.791666666666664,-80.95833333333333,5.6373525
42.791666666666664,-80.875,5.626223
42.791666666666664,-80.79166666666667,5.615644
42.791666666666664,-80.70833333333333,5.6051726
42.791666666666664,-80.625,5.5946465
42.791666666666664,-80.54166666666667,5.5921884
42.791666666666664,-80.45833333333334,5.588289
42.791666666666664,-80.375,5.5834103
42.791666666666664,-80.29166666666667,5.5770383
42.791666666666664,-80.20833333333334,5.5712585
42.791666666666664,-80.125,5.5675783
42.791666666666664,-80.04166666666667,5.5645967
42.791666666666664,-79.95833333333334,5.561483
42.791666666666664,-79.875,5.5581784
42.791666666666664,-79.79166666666667,5.5563326
42.791666666666664,-79.70833333333334,5.554415
42.791666666666664,-79.625,5.552746
42.791666666666664,-79.54166666666667,5.5507517
42.791666666666664,-79.45833333333334,5.5490813
42.791666666666664,-79.375,5.5470986
42.791666666666664,-79.29166666666667,5.5448613
42.791666666666664,-79.20833333333334,5.5431633
